timestamp,nose_y,nose_z,shoulder_y,shoulder_z,dY,dZ,status,hp
1772327562.61,0.5226,-1.3475,0.8373,-0.4834,0.3147,-0.8641,0,100
1772327563.12,0.5206,-1.1991,0.8382,-0.4072,0.3175,-0.7919,0,100
1772327563.62,0.5189,-1.2094,0.8389,-0.4058,0.3199,-0.8036,0,100
1772327564.14,0.5251,-1.2428,0.839,-0.4182,0.3138,-0.8246,0,100
1772327564.65,0.5267,-1.2753,0.8385,-0.4465,0.3118,-0.8288,0,100
1772327565.16,0.5283,-1.2672,0.8385,-0.4292,0.3102,-0.838,0,100
1772327565.71,0.526,-1.286,0.8381,-0.4214,0.3121,-0.8646,0,100
1772327566.25,0.484,-1.07,0.8144,-0.2265,0.3304,-0.8435,0,100
1772327566.79,0.4961,-1.0089,0.8027,-0.1688,0.3066,-0.8401,0,100
1772327567.35,0.4576,-0.9217,0.7754,-0.1808,0.3178,-0.7409,0,100
1772327567.86,0.4688,-1.0376,0.7711,-0.2245,0.3023,-0.8132,0,100
1772327568.42,0.4731,-1.0274,0.7754,-0.2459,0.3022,-0.7815,0,100
1772327568.94,0.4671,-1.0097,0.7745,-0.233,0.3074,-0.7768,0,100
1772327569.47,0.4665,-1.0178,0.7749,-0.222,0.3084,-0.7958,0,100
1772327569.99,0.5297,-0.8556,0.7808,-0.1956,0.2511,-0.6601,1,91
1772327570.5,0.5408,-0.7795,0.7771,-0.15,0.2363,-0.6295,1,79
1772327571.03,0.5362,-0.9035,0.7854,-0.2233,0.2493,-0.6802,1,67
1772327571.57,0.4645,-1.1372,0.7773,-0.3345,0.3128,-0.8027,0,64
1772327572.12,0.4632,-1.1217,0.7854,-0.2566,0.3223,-0.865,0,68
1772327572.63,0.4613,-1.123,0.7866,-0.2458,0.3253,-0.8772,0,71
1772327573.19,0.4607,-1.1178,0.7873,-0.2637,0.3266,-0.8541,0,76
1772327573.7,0.4603,-1.1731,0.7873,-0.3031,0.3269,-0.87,0,80
1772327574.2,0.5016,-0.7806,0.7502,-0.1747,0.2486,-0.6059,1,74
1772327574.71,0.5168,-0.7628,0.7547,-0.1527,0.2379,-0.6101,1,62
1772327575.24,0.5229,-0.7855,0.7578,-0.1614,0.2348,-0.6241,1,50
1772327575.79,0.5223,-0.8512,0.7578,-0.1693,0.2355,-0.6819,1,38
1772327576.29,0.5211,-0.8444,0.7576,-0.1693,0.2365,-0.675,1,26
1772327576.83,0.521,-0.7791,0.7583,-0.1614,0.2373,-0.6177,1,14
1772327577.34,0.5214,-0.8008,0.7587,-0.153,0.2373,-0.6478,1,2
1772327577.86,0.5219,-0.8454,0.7597,-0.1673,0.2379,-0.6781,1,0
1772327578.39,0.5203,-0.8224,0.758,-0.1604,0.2377,-0.662,1,0
1772327578.91,0.4648,-1.0186,0.7886,-0.2524,0.3237,-0.7662,0,2
1772327579.42,0.4606,-1.1563,0.786,-0.282,0.3255,-0.8743,0,6
1772327579.95,0.4586,-1.242,0.7856,-0.3443,0.327,-0.8977,0,10
1772327580.49,0.4569,-1.1794,0.7776,-0.2789,0.3207,-0.9005,0,12
1772327581.02,0.5565,-1.485,0.7752,-0.458,0.2187,-1.027,1,0
1772327581.54,0.6209,-1.5429,0.788,-0.5274,0.1671,-1.0155,1,0
1772327582.06,0.5587,-1.4232,0.7833,-0.4374,0.2247,-0.9858,1,0
1772327582.59,0.4292,-1.4074,0.7788,-0.522,0.3496,-0.8854,0,3
1772327583.11,0.4258,-1.3614,0.771,-0.4113,0.3452,-0.95,1,0
1772327583.62,0.44,-1.2113,0.7699,-0.3159,0.3299,-0.8954,0,0
1772327584.13,0.4438,-1.2835,0.7716,-0.4044,0.3278,-0.8791,0,4
1772327584.66,0.4463,-1.3004,0.7718,-0.4224,0.3255,-0.878,0,8
1772327585.19,0.446,-1.3438,0.7732,-0.4552,0.3272,-0.8886,0,12
1772327585.71,0.4458,-1.3111,0.7735,-0.4371,0.3277,-0.874,0,16
1772327586.27,0.4461,-1.2653,0.773,-0.3946,0.3269,-0.8707,0,20
1772327586.84,0.4464,-1.2441,0.774,-0.3912,0.3276,-0.8528,0,23
1772327587.4,0.446,-1.1935,0.7742,-0.3675,0.3282,-0.826,0,27
1772327587.96,0.4456,-1.1318,0.7737,-0.3066,0.3281,-0.8252,0,31
1772327588.48,0.4452,-1.1375,0.7739,-0.3113,0.3286,-0.8262,0,35
1772327589.03,0.4445,-1.2071,0.7747,-0.3503,0.3303,-0.8568,0,39
1772327589.56,0.4441,-1.1585,0.7742,-0.3341,0.3301,-0.8244,0,43
1772327590.12,0.4441,-1.2182,0.774,-0.3635,0.3299,-0.8547,0,48
1772327590.67,0.4439,-1.1798,0.7731,-0.3455,0.3292,-0.8343,0,52
1772327591.18,0.4444,-1.1812,0.7741,-0.3433,0.3297,-0.8379,0,56
1772327591.68,0.4443,-1.1415,0.7745,-0.3006,0.3302,-0.8409,0,60
1772327592.22,0.4514,-1.2173,0.7752,-0.359,0.3238,-0.8583,0,64
1772327592.75,0.4588,-1.0887,0.7709,-0.2653,0.3122,-0.8235,0,68
1772327593.3,0.4933,-1.0879,0.7708,-0.2287,0.2774,-0.8592,1,64
1772327593.86,0.5195,-1.188,0.7727,-0.2767,0.2533,-0.9113,1,50
1772327594.38,0.5623,-1.273,0.7763,-0.3684,0.214,-0.9047,1,38
1772327594.91,0.4648,-1.2972,0.7801,-0.4095,0.3153,-0.8877,0,28
1772327595.41,0.4387,-1.2543,0.7815,-0.3591,0.3429,-0.8952,0,32
1772327595.95,0.4394,-1.2959,0.7805,-0.371,0.3411,-0.9249,1,26
1772327596.48,0.4928,-1.3995,0.7793,-0.4226,0.2865,-0.9769,1,14
1772327596.98,0.5631,-1.3197,0.7847,-0.3663,0.2217,-0.9534,1,2
1772327597.49,0.4456,-1.2893,0.7791,-0.3856,0.3335,-0.9037,0,1
1772327597.99,0.4388,-1.2418,0.7776,-0.3449,0.3388,-0.8969,0,5
1772327598.56,0.439,-1.2131,0.7767,-0.3198,0.3377,-0.8933,0,10
1772327599.09,0.4392,-1.2686,0.7771,-0.3506,0.3379,-0.918,0,14
1772327599.62,0.4404,-1.1841,0.7768,-0.3022,0.3363,-0.8818,0,18
1772327600.12,0.4435,-1.2588,0.7764,-0.3542,0.333,-0.9045,0,22
1772327600.63,0.4444,-1.2746,0.7759,-0.3515,0.3315,-0.9231,1,22
1772327601.19,0.4441,-1.2109,0.7759,-0.3155,0.3318,-0.8954,0,26
1772327601.72,0.4148,-1.1921,0.7634,-0.3333,0.3486,-0.8588,0,23
1772327602.29,0.3658,-1.3679,0.7526,-0.4771,0.3869,-0.8908,0,26
1772327602.85,0.3522,-1.3502,0.7557,-0.4421,0.4034,-0.9081,0,30
1772327603.39,0.3563,-1.3565,0.7617,-0.4696,0.4054,-0.8869,0,33
1772327603.93,0.368,-1.4156,0.7675,-0.5188,0.3995,-0.8969,0,33
1772327604.48,0.3737,-1.4479,0.7687,-0.5254,0.395,-0.9225,1,32
1772327605.06,0.3741,-1.3977,0.7686,-0.5026,0.3945,-0.8951,0,32
1772327605.62,0.3775,-1.3764,0.7682,-0.4278,0.3907,-0.9487,1,31
1772327606.19,0.3787,-1.39,0.7689,-0.4542,0.3902,-0.9358,1,21
1772327606.7,0.3792,-1.3797,0.7647,-0.4372,0.3855,-0.9425,1,12
1772327607.25,0.3738,-1.3082,0.7585,-0.4253,0.3847,-0.8829,0,13
1772327607.77,0.3732,-1.297,0.757,-0.3965,0.3838,-0.9005,0,17
1772327608.32,0.3754,-1.2775,0.7555,-0.394,0.3801,-0.8835,0,20
1772327608.86,0.3738,-1.3381,0.7533,-0.4117,0.3795,-0.9264,1,20
1772327609.38,0.3729,-1.361,0.7504,-0.4096,0.3775,-0.9514,1,9
1772327609.93,0.372,-1.3096,0.7497,-0.3903,0.3777,-0.9193,0,7
1772327610.46,0.3744,-1.2351,0.7479,-0.3429,0.3735,-0.8921,0,8
1772327611.01,0.3757,-1.2562,0.7507,-0.3585,0.375,-0.8977,0,12
1772327611.54,0.3811,-1.2774,0.7487,-0.363,0.3676,-0.9144,0,15
1772327612.08,0.3838,-1.2392,0.7479,-0.3426,0.3641,-0.8966,0,15
1772327612.64,0.383,-1.1965,0.7534,-0.3363,0.3704,-0.8602,0,18
1772327613.2,0.3832,-1.3152,0.7586,-0.3875,0.3754,-0.9277,1,20
1772327613.75,0.3827,-1.1823,0.7608,-0.3037,0.3781,-0.8785,0,19
1772327614.29,0.384,-1.2073,0.7597,-0.3159,0.3757,-0.8914,0,23
1772327614.86,0.3942,-1.2516,0.7635,-0.3387,0.3693,-0.9129,0,26
1772327615.4,0.395,-1.3326,0.7623,-0.3814,0.3673,-0.9512,1,16
1772327615.96,0.3973,-1.2556,0.7608,-0.3369,0.3635,-0.9187,0,7
1772327616.56,0.3939,-1.2602,0.7603,-0.34,0.3663,-0.9202,1,7
1772327617.09,0.394,-1.3237,0.7638,-0.3783,0.3698,-0.9453,1,0
1772327617.64,0.3947,-1.3375,0.7633,-0.377,0.3686,-0.9605,1,0
1772327618.18,0.3947,-1.3062,0.762,-0.349,0.3673,-0.9572,1,0
1772327618.69,0.4108,-1.3268,0.7635,-0.3553,0.3526,-0.9716,1,0
1772327619.22,0.443,-1.3259,0.772,-0.3375,0.3291,-0.9884,1,0
1772327619.77,0.4362,-1.2886,0.7727,-0.3396,0.3365,-0.949,1,0
1772327620.33,0.4339,-1.3088,0.7722,-0.3324,0.3383,-0.9764,1,0
1772327620.92,0.4238,-1.3435,0.7732,-0.3986,0.3493,-0.945,1,0
1772327621.43,0.4238,-1.3495,0.7778,-0.3628,0.354,-0.9866,1,0
1772327622.0,0.4252,-1.3468,0.7788,-0.3566,0.3536,-0.9901,1,0
1772327622.55,0.4264,-1.3327,0.7798,-0.3386,0.3534,-0.994,1,0
1772327623.09,0.4261,-1.3251,0.7813,-0.33,0.3552,-0.9951,1,0
1772327623.63,0.4287,-1.3086,0.7806,-0.2954,0.3519,-1.0131,1,0
1772327624.18,0.4312,-1.3602,0.7798,-0.3657,0.3487,-0.9945,1,0
1772327624.72,0.3874,-1.2354,0.7679,-0.2683,0.3806,-0.967,1,0
1772327625.26,0.3471,-1.139,0.7322,-0.242,0.3851,-0.897,0,2
1772327625.81,0.3596,-1.1549,0.7328,-0.2406,0.3732,-0.9143,0,5
1772327626.37,0.377,-1.2,0.7407,-0.2379,0.3636,-0.9621,1,5
1772327626.92,0.3821,-1.1868,0.7488,-0.2413,0.3667,-0.9455,1,0
1772327627.48,0.384,-1.1382,0.745,-0.2356,0.361,-0.9026,0,3
1772327628.03,0.383,-1.1789,0.7458,-0.2583,0.3628,-0.9206,1,4
1772327628.59,0.3891,-1.1279,0.7445,-0.2266,0.3554,-0.9013,0,4
1772327629.17,0.3888,-1.145,0.745,-0.2371,0.3561,-0.9079,0,7
1772327629.71,0.3866,-1.157,0.7442,-0.2396,0.3575,-0.9174,0,9
1772327630.23,0.3893,-1.1393,0.7428,-0.2369,0.3534,-0.9023,0,8
1772327630.76,0.4073,-1.1721,0.7472,-0.2534,0.3399,-0.9186,0,12
1772327631.49,0.3999,-1.1551,0.7464,-0.2398,0.3465,-0.9152,0,15
1772327632.0,0.4096,-1.1499,0.7473,-0.223,0.3378,-0.9269,1,13
1772327632.57,0.4171,-1.2094,0.7479,-0.2637,0.3308,-0.9456,1,2
1772327633.08,0.4188,-1.1984,0.7484,-0.2519,0.3296,-0.9464,1,0
1772327633.61,0.4185,-1.1974,0.7469,-0.2623,0.3284,-0.935,1,0
1772327634.14,0.4186,-1.3289,0.752,-0.3281,0.3334,-1.0008,1,0
1772327634.71,0.4127,-1.3511,0.7779,-0.3329,0.3652,-1.0182,1,0
1772327635.24,0.462,-1.3322,0.7851,-0.3256,0.3232,-1.0066,1,0
1772327635.77,0.4679,-1.4495,0.7826,-0.3982,0.3147,-1.0513,1,0
1772327636.34,0.4675,-1.3519,0.7827,-0.3362,0.3152,-1.0157,1,0
1772327636.89,0.4679,-1.4678,0.7826,-0.3882,0.3147,-1.0797,1,0
1772327637.41,0.4666,-1.3847,0.7791,-0.3333,0.3125,-1.0514,1,0
1772327637.91,0.4654,-1.315,0.7778,-0.2995,0.3124,-1.0156,1,0
1772327638.44,0.4635,-1.3319,0.7769,-0.3128,0.3134,-1.019,1,0
1772327639.0,0.4183,-1.2967,0.7749,-0.3036,0.3566,-0.9931,1,0
1772327639.55,0.3745,-1.2575,0.7679,-0.2868,0.3934,-0.9707,1,0
1772327640.07,0.3903,-1.2769,0.7654,-0.2934,0.375,-0.9834,1,0
1772327640.63,0.4052,-1.3171,0.765,-0.3246,0.3598,-0.9924,1,0
1772327641.2,0.4076,-1.2469,0.7698,-0.2834,0.3622,-0.9635,1,0
1772327641.77,0.4131,-1.3142,0.779,-0.3311,0.3659,-0.983,1,0
1772327642.33,0.4037,-1.3303,0.7777,-0.3445,0.3741,-0.9858,1,0
1772327642.87,0.3978,-1.3606,0.7819,-0.3651,0.3841,-0.9955,1,0
1772327643.44,0.4149,-1.3195,0.78,-0.3022,0.3651,-1.0174,1,0
1772327644.01,0.4158,-1.3255,0.7761,-0.2956,0.3603,-1.0299,1,0
1772327644.54,0.4177,-1.3063,0.775,-0.2896,0.3573,-1.0167,1,0
1772327645.1,0.4176,-1.3035,0.774,-0.2836,0.3563,-1.0199,1,0
1772327645.67,0.4123,-1.3099,0.7717,-0.2986,0.3594,-1.0113,1,0
1772327646.54,0.4269,-1.3936,0.7909,-0.3483,0.3641,-1.0453,1,0
1772327647.11,0.4564,-1.2887,0.7966,-0.2881,0.3402,-1.0005,1,0
1772327647.67,0.4808,-1.3002,0.797,-0.2742,0.3162,-1.026,1,0
1772327648.24,0.504,-1.3396,0.8068,-0.308,0.3028,-1.0316,1,0
1772327648.81,0.5765,-1.6071,0.8103,-0.5936,0.2338,-1.0135,1,0
1772327649.39,0.5993,-1.4964,0.8162,-0.533,0.2169,-0.9635,1,0
1772327649.93,0.6044,-1.5143,0.8239,-0.5818,0.2195,-0.9325,1,0
1772327650.5,0.6022,-1.3578,0.8232,-0.4063,0.221,-0.9515,1,0
1772327651.01,0.6038,-1.4261,0.8232,-0.4711,0.2194,-0.9549,1,0
1772327651.56,0.6072,-1.4339,0.8258,-0.4625,0.2186,-0.9713,1,0
1772327652.1,0.6217,-1.4242,0.8279,-0.4726,0.2062,-0.9516,1,0
1772327652.61,0.6219,-1.4845,0.8282,-0.5318,0.2062,-0.9527,1,0
1772327653.15,0.6105,-1.3693,0.8292,-0.4409,0.2187,-0.9284,1,0
1772327653.72,0.5904,-1.5092,0.8275,-0.5211,0.2371,-0.9881,1,0
1772327654.32,0.5876,-1.6097,0.8308,-0.6255,0.2432,-0.9842,1,0
1772327654.82,0.5881,-1.5603,0.8333,-0.5845,0.2452,-0.9758,1,0
1772327655.35,0.5872,-1.6085,0.8336,-0.6058,0.2464,-1.0027,1,0
1772327655.93,0.5884,-1.562,0.836,-0.5792,0.2476,-0.9829,1,0
1772327656.48,0.5897,-1.6044,0.8357,-0.6001,0.246,-1.0043,1,0
1772327657.03,0.5919,-1.6015,0.8374,-0.6113,0.2455,-0.9902,1,0
1772327657.58,0.5925,-1.5536,0.8363,-0.553,0.2438,-1.0006,1,0
1772327658.13,0.5935,-1.5865,0.8385,-0.6146,0.245,-0.9718,1,0
1772327658.68,0.5969,-1.5745,0.8393,-0.6041,0.2424,-0.9703,1,0
1772327659.23,0.5996,-1.5088,0.8393,-0.5522,0.2396,-0.9566,1,0
1772327659.77,0.6,-1.6102,0.8426,-0.6179,0.2425,-0.9923,1,0
1772327660.33,0.6005,-1.5504,0.8432,-0.5943,0.2427,-0.9561,1,0
1772327660.9,0.6038,-1.6608,0.8434,-0.6904,0.2396,-0.9704,1,0
1772327661.53,0.6075,-1.6237,0.8442,-0.6641,0.2367,-0.9596,1,0
1772327662.11,0.607,-1.5264,0.848,-0.5702,0.241,-0.9562,1,0
1772327662.64,0.6082,-1.5518,0.8504,-0.5158,0.2422,-1.036,1,0
1772327663.18,0.6094,-1.5468,0.8538,-0.5628,0.2444,-0.9841,1,0
1772327663.72,0.611,-1.3607,0.8545,-0.4449,0.2435,-0.9158,1,0
1772327664.28,0.6112,-1.3504,0.8555,-0.4376,0.2443,-0.9128,1,0
1772327664.85,0.606,-1.2743,0.8591,-0.3681,0.2531,-0.9062,1,0
1772327665.41,0.5961,-1.2011,0.8685,-0.3925,0.2724,-0.8086,1,0
1772327665.96,0.6366,-1.4075,0.8707,-0.4433,0.2341,-0.9642,1,0
1772327666.46,0.6356,-1.5557,0.8695,-0.5612,0.234,-0.9944,1,0
1772327667.01,0.6196,-1.6014,0.8565,-0.6055,0.2368,-0.9959,1,0
1772327667.56,0.6196,-1.4398,0.8655,-0.5633,0.2459,-0.8765,1,0
1772327668.11,0.6287,-1.4791,0.8601,-0.6068,0.2314,-0.8722,1,0
1772327668.64,0.6495,-1.2473,0.8551,-0.3727,0.2056,-0.8745,1,0
1772327669.23,0.6547,-1.5742,0.8289,-0.4742,0.1743,-1.1,1,0
1772327669.78,0.6572,-1.5213,0.8233,-0.5173,0.1662,-1.004,1,0
1772327670.35,0.638,-1.1451,0.832,-0.2716,0.194,-0.8736,1,0
1772327670.91,0.5869,-1.4448,0.8555,-0.4742,0.2685,-0.9705,1,0
1772327671.47,0.5839,-1.5138,0.8615,-0.6465,0.2776,-0.8673,1,0
1772327672.0,0.5818,-1.4274,0.8676,-0.5619,0.2858,-0.8654,0,1
1772327672.56,0.5828,-1.3067,0.8663,-0.4908,0.2835,-0.816,1,0
1772327673.09,0.5826,-1.3788,0.8678,-0.5389,0.2852,-0.8399,0,1
1772327673.65,0.583,-1.4112,0.8681,-0.5691,0.2851,-0.8421,0,5
1772327674.21,0.5835,-1.3321,0.8695,-0.5047,0.286,-0.8274,0,8
1772327674.84,0.5839,-1.3386,0.8694,-0.4966,0.2855,-0.842,0,11
1772327675.35,0.584,-1.3406,0.8691,-0.5089,0.2851,-0.8318,0,13
1772327675.91,0.5835,-1.266,0.8666,-0.4534,0.2831,-0.8126,1,5
1772327676.48,0.5841,-1.3369,0.8652,-0.5003,0.2811,-0.8366,1,0
1772327677.02,0.5842,-1.1982,0.8628,-0.4228,0.2786,-0.7754,1,0
1772327677.54,0.5879,-1.1676,0.8644,-0.4143,0.2765,-0.7533,1,0
1772327678.07,0.6448,-1.6157,0.8801,-0.6359,0.2353,-0.9798,1,0
1772327678.61,0.6498,-1.5671,0.8702,-0.5335,0.2204,-1.0336,1,0
1772327679.13,0.5836,-1.3987,0.8577,-0.4735,0.2741,-0.9252,1,0
1772327679.66,0.5747,-1.3237,0.8566,-0.4075,0.2819,-0.9162,1,0
1772327680.18,0.5616,-1.3692,0.8592,-0.4607,0.2977,-0.9085,0,0
1772327680.68,0.556,-1.3503,0.8603,-0.4289,0.3043,-0.9214,1,2
1772327681.19,0.5543,-1.2876,0.8602,-0.3939,0.3059,-0.8937,0,5
1772327681.71,0.5539,-1.2883,0.8611,-0.4089,0.3072,-0.8794,0,9
1772327682.22,0.5528,-1.2825,0.8603,-0.3938,0.3075,-0.8887,0,13
1772327682.76,0.5527,-1.2938,0.8601,-0.3847,0.3074,-0.9092,0,15
1772327683.28,0.5538,-1.336,0.8613,-0.4076,0.3075,-0.9284,1,5
1772327683.82,0.5545,-1.3818,0.861,-0.4346,0.3065,-0.9473,1,0
1772327684.34,0.5563,-1.3907,0.8617,-0.451,0.3054,-0.9397,1,0
1772327684.86,0.5566,-1.4183,0.863,-0.4712,0.3064,-0.9471,1,0
1772327685.38,0.5725,-1.6352,0.867,-0.63,0.2944,-1.0052,1,0
1772327685.91,0.5629,-1.3339,0.8624,-0.4223,0.2995,-0.9116,0,0
1772327686.43,0.556,-1.3167,0.8586,-0.4032,0.3026,-0.9134,0,2
1772327686.96,0.5548,-1.3026,0.8601,-0.4036,0.3053,-0.899,0,2
1772327687.47,0.555,-1.3113,0.8615,-0.4089,0.3066,-0.9024,0,2
1772327687.99,0.5551,-1.2838,0.8614,-0.3804,0.3063,-0.9033,0,6
1772327688.53,0.5551,-1.3395,0.8618,-0.4071,0.3067,-0.9324,1,8
1772327689.05,0.5555,-1.3001,0.8617,-0.3938,0.3061,-0.9062,0,6
1772327689.58,0.5561,-1.2803,0.8611,-0.3836,0.305,-0.8968,0,10
1772327690.12,0.5562,-1.2834,0.8608,-0.3902,0.3045,-0.8932,0,14
1772327690.65,0.557,-1.267,0.8607,-0.3698,0.3037,-0.8972,0,18
1772327691.21,0.5586,-1.0037,0.8516,-0.2172,0.293,-0.7866,0,21
1772327691.76,0.6005,-1.3006,0.8704,-0.4096,0.2699,-0.891,1,9
1772327692.29,0.6449,-1.396,0.8654,-0.5148,0.2206,-0.8812,1,0
1772327692.84,0.5597,-1.1503,0.8595,-0.2608,0.2998,-0.8895,0,0
1772327693.37,0.554,-1.243,0.8614,-0.3605,0.3074,-0.8825,0,4
1772327693.93,0.5516,-1.3901,0.8622,-0.4507,0.3106,-0.9394,1,0
1772327694.47,0.5516,-1.3734,0.8618,-0.4261,0.3102,-0.9473,1,0
1772327695.0,0.5402,-1.317,0.8607,-0.4013,0.3205,-0.9157,0,0
1772327695.54,0.5017,-1.1377,0.8399,-0.2887,0.3383,-0.849,0,4
1772327696.07,0.5297,-0.8947,0.8226,-0.1522,0.2929,-0.7425,0,8
1772327696.59,0.5384,-0.8144,0.8269,-0.1507,0.2885,-0.6637,0,2
1772327697.11,0.5405,-0.9597,0.8308,-0.2042,0.2903,-0.7555,0,6
1772327697.62,0.5466,-0.9427,0.8326,-0.1944,0.2859,-0.7483,0,10
1772327698.14,0.5479,-0.9194,0.8309,-0.1799,0.283,-0.7395,1,4
1772327698.66,0.5497,-0.8863,0.8318,-0.1779,0.2821,-0.7084,1,0
1772327699.18,0.5485,-0.8631,0.8342,-0.1761,0.2857,-0.6869,0,3
1772327699.71,0.5475,-0.898,0.8326,-0.1938,0.2851,-0.7043,0,7
1772327700.26,0.5484,-0.9265,0.833,-0.1951,0.2846,-0.7314,0,11
1772327700.8,0.5482,-0.9057,0.8323,-0.1915,0.2841,-0.7143,1,1
1772327701.34,0.5478,-0.9179,0.8316,-0.208,0.2838,-0.7098,1,0
1772327701.89,0.548,-0.9124,0.833,-0.1945,0.285,-0.7179,0,3
1772327702.41,0.5453,-0.8442,0.8305,-0.1538,0.2852,-0.6904,0,7
1772327702.97,0.4827,-0.916,0.7783,-0.1611,0.2955,-0.7549,0,11
1772327703.47,0.4503,-0.9905,0.7485,-0.2019,0.2982,-0.7885,0,15
1772327704.02,0.4333,-1.0098,0.7461,-0.1976,0.3128,-0.8122,0,19
1772327704.56,0.4222,-1.0536,0.7402,-0.2628,0.318,-0.7908,0,23
1772327705.07,0.4283,-1.049,0.7481,-0.2835,0.3198,-0.7655,0,27
1772327705.57,0.4284,-1.0261,0.7465,-0.2797,0.3181,-0.7464,0,31
1772327706.14,0.4286,-1.0164,0.7477,-0.2659,0.3191,-0.7505,0,34
1772327706.69,0.4283,-0.9554,0.7496,-0.2323,0.3213,-0.7231,0,38
1772327707.21,0.426,-0.8338,0.7478,-0.1902,0.3218,-0.6436,0,42
1772327707.75,0.4254,-0.9872,0.7458,-0.2793,0.3204,-0.7079,0,46
1772327708.29,0.43,-0.9737,0.7464,-0.2641,0.3163,-0.7096,0,50
1772327708.8,0.4329,-1.0252,0.7469,-0.2469,0.314,-0.7783,0,54
1772327709.3,0.4339,-1.0402,0.7481,-0.2758,0.3142,-0.7644,0,58
1772327709.83,0.4331,-1.0154,0.7495,-0.2313,0.3165,-0.7841,0,62
1772327710.35,0.4372,-1.0449,0.7493,-0.2594,0.3121,-0.7855,0,66
1772327710.89,0.4371,-1.058,0.7499,-0.2558,0.3128,-0.8022,0,70
1772327711.42,0.4338,-1.0047,0.7527,-0.2152,0.3189,-0.7895,0,74
1772327711.95,0.4331,-1.0301,0.7524,-0.2349,0.3193,-0.7952,0,78
1772327712.5,0.4327,-1.0259,0.7536,-0.2302,0.3208,-0.7956,0,82
1772327713.04,0.4321,-1.048,0.7535,-0.2392,0.3214,-0.8087,0,86
1772327713.59,0.4299,-1.0477,0.7542,-0.237,0.3243,-0.8107,0,90
1772327714.14,0.427,-1.0437,0.7537,-0.2428,0.3267,-0.8009,0,94
1772327714.68,0.4267,-1.0603,0.7504,-0.251,0.3238,-0.8094,0,98
1772327715.21,0.4274,-1.0968,0.7496,-0.2612,0.3222,-0.8356,0,100
1772327715.74,0.4289,-1.0959,0.7509,-0.2484,0.322,-0.8476,0,100
1772327716.26,0.4703,-0.9181,0.767,-0.259,0.2967,-0.6592,0,100
1772327716.8,0.4964,-0.8461,0.7693,-0.2062,0.273,-0.6399,1,91
1772327717.32,0.5124,-0.8315,0.7686,-0.2085,0.2562,-0.623,1,79
1772327717.85,0.51,-0.8638,0.7704,-0.2294,0.2604,-0.6344,1,67
1772327718.41,0.4915,-0.8566,0.771,-0.2264,0.2795,-0.6302,1,53
1772327718.91,0.5046,-0.8041,0.7692,-0.2114,0.2645,-0.5928,1,41
1772327719.42,0.491,-0.8717,0.7695,-0.2234,0.2784,-0.6482,1,29
1772327719.94,0.4906,-0.8194,0.7689,-0.2497,0.2783,-0.5697,1,17
1772327720.48,0.504,-0.7987,0.7643,-0.2446,0.2603,-0.5541,1,5
1772327721.02,0.5047,-0.8617,0.764,-0.2459,0.2592,-0.6158,1,0
1772327721.56,0.5053,-0.8242,0.7658,-0.2392,0.2604,-0.585,1,0
1772327722.13,0.5061,-0.7053,0.7661,-0.2262,0.26,-0.4791,1,0
1772327722.65,0.5018,-0.7364,0.7643,-0.2434,0.2625,-0.493,1,0
1772327723.21,0.5136,-0.8596,0.7704,-0.257,0.2568,-0.6026,0,100
1772327723.76,0.5143,-0.8097,0.7684,-0.2562,0.2541,-0.5535,0,100
1772327724.29,0.4622,-0.8554,0.7713,-0.2388,0.3091,-0.6166,0,100
1772327724.82,0.4285,-1.0056,0.7565,-0.2483,0.328,-0.7573,1,95
1772327725.32,0.4127,-0.8297,0.7492,-0.2265,0.3365,-0.6032,0,89
1772327725.85,0.415,-0.9683,0.7492,-0.24,0.3342,-0.7282,1,79
1772327726.43,0.4165,-0.8121,0.7573,-0.1905,0.3408,-0.6215,0,75
1772327726.95,0.4201,-0.9818,0.7593,-0.2477,0.3392,-0.7342,1,69
1772327727.46,0.4224,-1.0156,0.7599,-0.2474,0.3375,-0.7681,1,57
1772327727.96,0.4224,-1.1328,0.7644,-0.3151,0.3421,-0.8177,1,45
1772327728.48,0.4219,-1.1639,0.7644,-0.3394,0.3425,-0.8245,1,33
1772327729.0,0.4824,-0.7964,0.7678,-0.2593,0.2854,-0.5371,0,27
1772327729.52,0.5286,-0.8397,0.7677,-0.2223,0.2391,-0.6175,0,100
1772327730.09,0.5266,-0.7988,0.7654,-0.2127,0.2388,-0.5861,0,100
1772327730.65,0.5229,-0.8073,0.7619,-0.1946,0.2391,-0.6128,0,100
1772327731.16,0.5115,-0.8968,0.7718,-0.2445,0.2603,-0.6523,0,100
1772327731.73,0.5083,-1.023,0.7864,-0.3396,0.278,-0.6835,0,100
1772327732.25,0.5308,-0.9822,0.7865,-0.3164,0.2557,-0.6657,0,95
1772327732.77,0.5434,-1.0279,0.7877,-0.3871,0.2443,-0.6407,0,91
1772327733.31,0.6049,-0.7833,0.7649,-0.3531,0.16,-0.4302,1,91
1772327733.84,0.6086,-0.9273,0.7747,-0.4751,0.1661,-0.4522,0,100
1772327734.35,0.5894,-0.9994,0.7879,-0.5009,0.1985,-0.4985,1,97
1772327734.89,0.574,-1.0329,0.7904,-0.5236,0.2164,-0.5093,1,85
1772327735.43,0.5756,-0.9567,0.7843,-0.4506,0.2087,-0.506,1,74
